DAY,STRESS,AVE_USER_SCORE
2022-06-07,38.78776436018713,-0.9024937655860351
2022-06-08,29.504826466304948,-0.5454070319923978
2022-06-09,23.753856662327788,-0.5109858992140545
2022-06-10,41.577281455801426,-0.7574429729235646
2022-06-13,52.79056744809454,-0.487457205104264
2022-06-14,20.35124302449963,-0.7469474420463631
2022-06-15,35.31806348510819,-0.7382762991128011
2022-06-16,41.44194063897517,-0.5136885476508118
2022-06-17,107.99198381297282,-0.4713078179989945
2022-06-20,74.87441521786758,-0.08861132267072866
2022-06-21,72.1909837227585,-0.2980325897951421
2022-06-22,82.35166187671568,-0.6023744968929455
2022-06-23,83.62990218189785,-0.48049416470469103
2022-06-24,62.34778266080704,-0.6169754689754691
2022-06-27,61.93300942095291,-0.5416702071960724
2022-06-28,36.31305014627608,-0.4904844780406999
