DAY,STRESS,AVE_USER_SCORE
2022-06-07,38.78776436018713,-0.6978970495919649
2022-06-08,29.504826466304948,-0.37302737520128826
2022-06-09,23.753856662327788,-0.34162210338680926
2022-06-10,41.577281455801426,-0.6045454545454545
2022-06-13,52.79056744809454,-0.28579253297563156
2022-06-14,20.35124302449963,-0.4860019408054343
2022-06-15,35.31806348510819,-0.4598348348348349
2022-06-16,41.44194063897517,-0.4238240832411236
2022-06-17,107.99198381297282,-0.3808686219585874
2022-06-20,74.87441521786758,-0.04901070058550368
2022-06-21,72.1909837227585,-0.14509766615930997
2022-06-22,82.35166187671568,-0.3416993871784522
2022-06-23,83.62990218189785,-0.2669849176698492
2022-06-24,62.34778266080704,-0.47033898305084754
2022-06-27,61.93300942095291,-0.45609701130296104
2022-06-28,36.31305014627608,-0.3427662037037037
