2022-03-13,1.6500533945461184,1.3862894450489662
2022-03-14,1.635859505872983,1.406015037593985
2022-03-15,1.7368929041538894,1.3672131147540985
2022-03-16,1.3834453373213063,1.4479600333055787
2022-03-17,1.4280279400247589,1.3930421909696522
2022-03-18,1.4795612198703436,1.3593117408906883
2022-03-19,1.4398277067836478,1.4793008279668813
2022-03-20,1.7770320777856239,1.3787709497206704
2022-03-21,1.832395362842517,1.3453908984830805
2022-03-22,1.592840572329063,1.4606879606879606
2022-03-23,1.7712597305435505,1.417677642980936
2022-03-24,1.5329521157575456,1.400562851782364
2022-03-25,1.5659602138121076,1.4266277939747327
2022-03-26,1.6784273961453922,1.3207792207792208
2022-03-27,1.6540429794746685,1.3558718861209964
2022-03-28,1.6079497756549428,1.3265957446808512
2022-03-29,1.576648426200665,1.4213592233009709
2022-03-30,1.5255793819479195,1.4494649227110583
2022-03-31,1.7847092013888886,1.3518518518518519
2022-04-01,1.5721735791090627,1.3633295838020247
2022-04-02,1.613962620538821,1.36158940397351
2022-04-03,1.7367383039971873,1.3585585585585584
2022-04-04,1.5128220611916263,1.3858695652173914
2022-04-05,1.651172505726409,1.4045977011494253
2022-04-06,1.6619813943541486,1.3733905579399142
2022-04-07,1.6368312324929977,1.3672768878718535
2022-04-08,1.5773067898746214,1.408239700374532
2022-04-09,1.7377314006287112,1.3739565943238732
2022-04-10,1.9706515540347878,1.3509090909090908
2022-04-11,1.5141778056251736,1.3367496339677891
2022-04-12,1.7876937729900155,1.4748953974895398
2022-04-13,1.933873836891078,1.3735891647855532
2022-04-14,1.6049128413515206,1.3879310344827587
2022-04-15,1.6782238050988052,1.3644970414201183
2022-04-16,1.5113739561172324,1.3695652173913044
2022-04-17,1.7675684516994339,1.3304042179261863
2022-04-18,1.6513790283790286,1.406807131280389
2022-04-19,1.6310693826022002,1.4332833583208395
2022-04-20,1.6538954933172143,1.410133843212237
2022-04-21,2.0209674055747517,1.3905191873589164
2022-04-22,1.618555232454663,1.468265162200282
2022-04-23,1.5886300630717507,1.3639291465378423
2022-04-24,1.6069959356291534,1.3778135048231512
2022-04-25,1.4682298891262502,1.3373819163292848
2022-04-26,1.5582941729323312,1.4149888143176734
2022-04-27,1.6968344133820326,1.3738839285714286
2022-04-28,1.6452302631578948,1.3904428904428905
2022-04-29,1.7303070076280906,1.33986013986014
2022-04-30,1.793934943704529,1.3025078369905956
2022-05-01,1.7905403998334029,1.4046762589928057
2022-05-02,1.8686453576864537,1.370262390670554
2022-05-03,1.4815645052347177,1.432408236347359
2022-05-04,1.6055034006222415,1.3933649289099526
2022-05-05,1.679799367299367,1.5297297297297296
2022-05-06,1.594611719083769,1.4271978021978022
2022-05-07,2.0497018970189704,1.373228346456693
2022-05-08,1.5983474521884224,1.3322033898305086
2022-05-09,1.7931479978354976,1.4484760522496372
2022-05-10,1.633987261724488,1.4690140845070423
2022-05-11,1.7140198159943383,1.4219725343320848
2022-05-12,1.586404081886628,1.3702290076335877
