DAY,STRESS,AVE_USER_SCORE
2022-01-03,30.191009498279485,1.5410628019323673
2022-01-04,61.41820782802572,1.5913476501711796
2022-01-05,39.64426559096825,1.581453634085213
2022-01-06,37.28340185325995,1.4130434782608696
2022-01-07,93.11803255448297,1.568316215375039
2022-01-10,40.2411428866006,1.482484076433121
2022-01-11,35.6552137435078,1.8902329749103945
2022-01-12,29.542697150516155,1.5668549905838043
2022-01-13,14.44853917234802,1.7257978723404255
2022-01-14,40.896156869820736,1.5093264248704663
2022-01-17,135.5970963875607,1.7407852564102566
2022-01-18,81.89108553606638,1.6200736648250462
2022-01-19,31.50424007320247,1.7033045977011498
2022-01-20,21.654111839985575,1.5255516840882697
2022-01-21,33.283975358601936,1.3927990708478515
2022-01-24,59.73347466910673,1.6708683473389356
2022-01-25,65.5994935110126,1.339520202020202
2022-01-26,104.44581341100357,1.7499356499356502
2022-01-27,47.220058510432644,1.7039007092198584
2022-01-28,51.48187336486538,1.4113053613053612
2022-01-31,44.80429291302051,1.4539245667686034
2022-02-01,31.334282731689715,1.837141106442577
2022-02-02,61.942733236245545,1.5982142857142858
2022-02-03,36.120539223899065,1.4642578124999999
2022-02-04,67.84185429097985,1.3842412451361867
2022-02-07,52.400280953178765,1.7330016583747927
2022-02-08,54.00656631397161,1.407210401891253
2022-02-09,47.23830757929194,1.9706143951833608
2022-02-10,43.41426417331459,1.3642535392535393
2022-02-11,35.26118979804878,1.3841662460037019
2022-02-14,41.59489258051629,1.4562767094017095
2022-02-15,29.044424110422334,1.4539548022598867
2022-02-16,18.58052917144588,1.3910792512943049
2022-02-17,30.223203123993144,1.413517441860465
2022-02-18,75.25721392393643,1.4332277265745006
2022-02-21,25.295277924555048,1.615432098765432
2022-02-22,82.24165839702037,1.4128352490421456
2022-02-23,29.7270694521413,1.4605076987099457
2022-02-24,26.43156599177761,1.6012274148166268
2022-02-25,52.0979147603521,1.6517838570194594
2022-02-28,53.53878571520627,1.4138714307981475
2022-03-01,92.00326704728518,1.5252132767468063
2022-03-02,38.12190532651142,1.4817999847243706
2022-03-03,60.52539533205315,1.6302056277056285
2022-03-04,30.801915121209383,1.744391794498632
2022-03-07,18.82443003879216,1.634972145909646
2022-03-08,38.56568247135695,1.4293277277291487
2022-03-09,18.894964751975046,1.4411206071988516
2022-03-10,59.5885646901138,1.3723244710279936
2022-03-11,71.19593906666836,1.7334163079019966
2022-03-14,88.24066603946231,1.60812077944731
2022-03-15,21.899456136507165,1.7115374120034432
2022-03-16,26.705495341074585,1.363023442278761
2022-03-17,36.223660639490674,1.3441311249767942
2022-03-18,40.907994277834334,1.3945498928133473
2022-03-21,50.65927338806336,1.7438344345070236
2022-03-22,40.16360367558929,1.5202226833745713
2022-03-23,96.05641617156186,1.655610490565242
2022-03-24,56.959571095330766,1.516935979701937
2022-03-25,44.930676736303525,1.5354554124940392
2022-03-28,46.223332001598074,1.5073024384016342
2022-03-29,65.16170273091643,1.5562434532006872
2022-03-30,84.57174616266933,1.5148114420398544
2022-03-31,47.491410307630844,1.7562510237510236
2022-04-01,21.75681440336113,1.562077380952381
2022-04-04,50.413168713672626,1.4926308539944906
2022-04-05,44.28619205340688,1.6119232002565334
2022-04-06,38.509182529351875,1.646380592539283
2022-04-07,47.072583867101386,1.643513545769185
2022-04-08,61.14833812328431,1.4880120937263792
2022-04-11,38.71691389687215,1.3936565239814338
2022-04-12,36.1861508125733,1.8371750764525994
2022-04-13,44.89942391710592,1.9664454365079365
2022-04-14,30.514962689933377,1.4876310471138054
2022-04-15,28.156508963437425,1.619715310582184
2022-04-18,74.07025762633226,1.6713537709456072
2022-04-19,64.60458417640766,1.5666377444394686
2022-04-20,37.0698645496372,1.5485119047619047
2022-04-21,40.948017218048015,1.9923418588619248
2022-04-22,37.02765713401982,1.568235384144475
2022-04-25,121.67357235833127,1.4439281371623875
2022-04-26,37.93994303609861,1.466760178391598
2022-04-27,48.67544108360289,1.7023905046440257
2022-04-28,81.20281468689186,1.6365513928914506
2022-04-29,40.04323199257665,1.8019364304599204
2022-05-02,50.58565205624217,1.8814020028612304
2022-05-03,48.64230665137319,1.426522803795531
2022-05-04,45.18850927274366,1.617210338680927
2022-05-05,38.74096890183393,1.6416471962616823
2022-05-06,32.458946038946806,1.5333645005454262
2022-05-09,20.137454409547253,1.764526829759388
2022-05-10,35.07846068588661,1.5247271531886915
2022-05-11,21.677902645857223,1.6564096433552498
2022-05-12,69.89700746201332,1.5470091247042919
2022-05-13,56.97780083254931,1.7385926515452979
2022-05-16,27.161760725838676,1.2508588435374148
2022-05-17,43.318546776126716,1.5351663754186688
2022-05-18,19.70390370265359,1.8903645024334679
2022-05-19,36.97656360754191,1.830432645034415
2022-05-20,59.3170904591909,1.746291476903058
2022-05-23,7.487898392896266,1.547560975609756
2022-05-24,38.52397767839883,1.6555350553505537
2022-05-25,37.987885505135786,1.5635218592556475
2022-05-26,39.24254120861416,1.593490475042199
2022-05-27,28.62674468057686,1.693643321852277
2022-05-30,34.524937816555614,1.5982142857142858
2022-05-31,39.83714381451936,1.351679292929293
2022-06-01,34.824172283582286,1.7513071895424837
2022-06-02,36.25624734189939,1.5541666666666667
2022-06-03,90.71652082017708,1.7200312989045385
2022-06-06,81.53013158403463,1.7949838187702265
2022-06-07,38.78776436018713,1.5919648462021343
2022-06-08,29.504826466304948,1.3034621578099839
2022-06-09,23.753856662327788,1.5462691430433366
2022-06-10,41.577281455801426,1.578129117259552
2022-06-13,52.79056744809454,1.590543259557344
2022-06-14,20.35124302449963,1.8258369723435226
