2022-12-08,20412
2022-12-09,18583
2022-12-10,11712
2022-12-11,10750
2022-12-12,13117
2022-12-13,14822
2022-12-14,13852
2022-12-15,14650
2022-12-16,15784
2022-12-17,10559
2022-12-18,9988
2022-12-19,10893
2022-12-20,11572
2022-12-21,15572
2022-12-22,18569
2022-12-23,14692
2022-12-24,9773
2022-12-25,12734
2022-12-26,9787
2022-12-27,14049
2022-12-28,12410
2022-12-29,11202
2022-12-30,12211
2022-12-31,9679
2022-06-01,14715
